region,year,month,deaths,from_covid,with_covid,stopcoronavirus
Чувашская Республика,2017,1,1481,0,0,0
Чувашская Республика,2017,2,1236,0,0,0
Чувашская Республика,2017,3,1323,0,0,0
Чувашская Республика,2017,4,1234,0,0,0
Чувашская Республика,2017,5,1417,0,0,0
Чувашская Республика,2017,6,1309,0,0,0
Чувашская Республика,2017,7,1250,0,0,0
Чувашская Республика,2017,8,1290,0,0,0
Чувашская Республика,2017,9,1219,0,0,0
Чувашская Республика,2017,10,1348,0,0,0
Чувашская Республика,2017,11,1218,0,0,0
Чувашская Республика,2017,12,1246,0,0,0
Чувашская Республика,2018,1,1352,0,0,0
Чувашская Республика,2018,2,1129,0,0,0
Чувашская Республика,2018,3,1408,0,0,0
Чувашская Республика,2018,4,1407,0,0,0
Чувашская Республика,2018,5,1524,0,0,0
Чувашская Республика,2018,6,1277,0,0,0
Чувашская Республика,2018,7,1298,0,0,0
Чувашская Республика,2018,8,1232,0,0,0
Чувашская Республика,2018,9,1151,0,0,0
Чувашская Республика,2018,10,1369,0,0,0
Чувашская Республика,2018,11,1190,0,0,0
Чувашская Республика,2018,12,1100,0,0,0
Чувашская Республика,2019,1,1405,0,0,0
Чувашская Республика,2019,2,1174,0,0,0
Чувашская Республика,2019,3,1279,0,0,0
Чувашская Республика,2019,4,1281,0,0,0
Чувашская Республика,2019,5,1291,0,0,0
Чувашская Республика,2019,6,1217,0,0,0
Чувашская Республика,2019,7,1301,0,0,0
Чувашская Республика,2019,8,1237,0,0,0
Чувашская Республика,2019,9,1166,0,0,0
Чувашская Республика,2019,10,1446,0,0,0
Чувашская Республика,2019,11,1173,0,0,0
Чувашская Республика,2019,12,1279,0,0,0
Чувашская Республика,2020,1,1286,0,0,0
Чувашская Республика,2020,2,1245,0,0,0
Чувашская Республика,2020,3,1326,0,0,0
Чувашская Республика,2020,4,1315,5,0,0
Чувашская Республика,2020,5,1459,26,3,0
Чувашская Республика,2020,6,1808,19,45,0
Чувашская Республика,2020,7,1861,11,16,0
Чувашская Республика,2020,8,1322,5,9,0
Чувашская Республика,2020,9,1557,19,9,0
Чукотский авт.округ,2016,1,48,0,0,0
Чукотский авт.округ,2016,2,30,0,0,0
Чукотский авт.округ,2016,3,43,0,0,0
Чукотский авт.округ,2016,4,33,0,0,0
Чукотский авт.округ,2016,5,44,0,0,0
Чукотский авт.округ,2016,6,41,0,0,0
Чукотский авт.округ,2016,7,52,0,0,0
Чукотский авт.округ,2016,8,35,0,0,0
Чукотский авт.округ,2016,9,49,0,0,0
Чукотский авт.округ,2016,10,39,0,0,0
Чукотский авт.округ,2016,11,49,0,0,0
Чукотский авт.округ,2016,12,38,0,0,0
Чукотский авт.округ,2017,1,39,0,0,0
Чукотский авт.округ,2017,2,32,0,0,0
Чукотский авт.округ,2017,3,39,0,0,0
Чукотский авт.округ,2017,4,28,0,0,0
Чукотский авт.округ,2017,5,42,0,0,0
Чукотский авт.округ,2017,6,48,0,0,0
Чукотский авт.округ,2017,7,40,0,0,0
Чукотский авт.округ,2017,8,36,0,0,0
Чукотский авт.округ,2017,9,41,0,0,0
Чукотский авт.округ,2017,10,36,0,0,0
Чукотский авт.округ,2017,11,33,0,0,0
Чукотский авт.округ,2017,12,41,0,0,0
Чукотский авт.округ,2018,1,48,0,0,0
Чукотский авт.округ,2018,2,37,0,0,0
Чукотский авт.округ,2018,3,60,0,0,0
Чукотский авт.округ,2018,4,48,0,0,0
Чукотский авт.округ,2018,5,46,0,0,0
Чукотский авт.округ,2018,6,38,0,0,0
Чукотский авт.округ,2018,7,45,0,0,0
Чукотский авт.округ,2018,8,44,0,0,0
Чукотский авт.округ,2018,9,49,0,0,0
Чукотский авт.округ,2018,10,47,0,0,0
Чукотский авт.округ,2018,11,46,0,0,0
Чукотский авт.округ,2018,12,41,0,0,0
Чукотский авт.округ,2019,1,48,0,0,0
Чукотский авт.округ,2019,2,38,0,0,0
Чукотский авт.округ,2019,3,39,0,0,0
Чукотский авт.округ,2019,4,39,0,0,0
Чукотский авт.округ,2019,5,38,0,0,0
Чукотский авт.округ,2019,6,36,0,0,0
Чукотский авт.округ,2019,7,46,0,0,0
Чукотский авт.округ,2019,8,26,0,0,0
Чукотский авт.округ,2019,9,51,0,0,0
Чукотский авт.округ,2019,10,32,0,0,0
Чукотский авт.округ,2019,11,25,0,0,0
Чукотский авт.округ,2019,12,38,0,0,0
Чукотский авт.округ,2020,1,42,0,0,0
Чукотский авт.округ,2020,2,31,0,0,0
Чукотский авт.округ,2020,3,34,0,0,0
Чукотский авт.округ,2020,4,38,0,0,0
Чукотский авт.округ,2020,5,47,1,0,0
Чукотский авт.округ,2020,6,47,1,1,0
Чукотский авт.округ,2020,7,50,0,0,0
Чукотский авт.округ,2020,8,33,1,0,0
Чукотский авт.округ,2020,9,53,0,2,0
Ямало-Hенецкий авт.округ,2016,1,275,0,0,0
Ямало-Hенецкий авт.округ,2016,2,223,0,0,0
Ямало-Hенецкий авт.округ,2016,3,252,0,0,0
Ямало-Hенецкий авт.округ,2016,4,220,0,0,0
Ямало-Hенецкий авт.округ,2016,5,236,0,0,0
Ямало-Hенецкий авт.округ,2016,6,225,0,0,0
Ямало-Hенецкий авт.округ,2016,7,199,0,0,0
Ямало-Hенецкий авт.округ,2016,8,253,0,0,0
Ямало-Hенецкий авт.округ,2016,9,216,0,0,0
Ямало-Hенецкий авт.округ,2016,10,237,0,0,0
Ямало-Hенецкий авт.округ,2016,11,255,0,0,0
Ямало-Hенецкий авт.округ,2016,12,212,0,0,0
Ямало-Hенецкий авт.округ,2017,1,286,0,0,0
Ямало-Hенецкий авт.округ,2017,2,216,0,0,0
Ямало-Hенецкий авт.округ,2017,3,219,0,0,0
Ямало-Hенецкий авт.округ,2017,4,191,0,0,0
Ямало-Hенецкий авт.округ,2017,5,237,0,0,0
Ямало-Hенецкий авт.округ,2017,6,202,0,0,0
Ямало-Hенецкий авт.округ,2017,7,209,0,0,0
Ямало-Hенецкий авт.округ,2017,8,213,0,0,0
Ямало-Hенецкий авт.округ,2017,9,200,0,0,0
Ямало-Hенецкий авт.округ,2017,10,223,0,0,0
Ямало-Hенецкий авт.округ,2017,11,214,0,0,0
Ямало-Hенецкий авт.округ,2017,12,216,0,0,0
Ямало-Hенецкий авт.округ,2018,1,230,0,0,0
Ямало-Hенецкий авт.округ,2018,2,235,0,0,0
Ямало-Hенецкий авт.округ,2018,3,205,0,0,0
Ямало-Hенецкий авт.округ,2018,4,215,0,0,0
Ямало-Hенецкий авт.округ,2018,5,208,0,0,0
Ямало-Hенецкий авт.округ,2018,6,218,0,0,0
Ямало-Hенецкий авт.округ,2018,7,203,0,0,0
Ямало-Hенецкий авт.округ,2018,8,224,0,0,0
Ямало-Hенецкий авт.округ,2018,9,170,0,0,0
Ямало-Hенецкий авт.округ,2018,10,200,0,0,0
Ямало-Hенецкий авт.округ,2018,11,206,0,0,0
Ямало-Hенецкий авт.округ,2018,12,220,0,0,0
Ямало-Hенецкий авт.округ,2019,1,234,0,0,0
Ямало-Hенецкий авт.округ,2019,2,222,0,0,0
Ямало-Hенецкий авт.округ,2019,3,224,0,0,0
Ямало-Hенецкий авт.округ,2019,4,202,0,0,0
Ямало-Hенецкий авт.округ,2019,5,186,0,0,0
Ямало-Hенецкий авт.округ,2019,6,181,0,0,0
Ямало-Hенецкий авт.округ,2019,7,219,0,0,0
Ямало-Hенецкий авт.округ,2019,8,223,0,0,0
Ямало-Hенецкий авт.округ,2019,9,216,0,0,0
Ямало-Hенецкий авт.округ,2019,10,209,0,0,0
Ямало-Hенецкий авт.округ,2019,11,219,0,0,0
Ямало-Hенецкий авт.округ,2019,12,215,0,0,0
